id,modulo_id,subtema,tema,nivel,tipo,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion,formula,activo,created_at
234,5,evaluacion,Niveles de Desempeño,avanzado,opcion_multiple,¿Qué niveles de desempeño puede obtener un sustentante en el EGEL?,Aprobado o reprobado,"Aún No Satisfactorio, Satisfactorio, Sobresaliente","Excelente, Bueno, Regular, Malo",Solo numérico,b,"Los niveles de desempeño son: ANS (Aún No Satisfactorio), DS (Desempeño Satisfactorio) y DSS (Desempeño Sobresaliente o Desempeño Satisfactorio con Sobresaliente en algún área).","ANS, DS, DSS",true,2026-02-01 17:28:06.464796
235,5,didactica,Planeación Didáctica,basico,opcion_multiple,¿Qué es la planeación didáctica?,Solo el temario,"Proceso de diseño de actividades considerando intencionalidad, aprendizajes esperados y estrategias",El calendario escolar,La lista de asistencia,b,"La PLANEACIÓN DIDÁCTICA es el proceso de diseñar intencionalmente las actividades de enseñanza-aprendizaje, considerando objetivos, contenidos, estrategias, recursos y evaluación.",Diseño intencional de actividades de E-A,true,2026-02-01 17:28:06.464796
236,5,didactica,Aprendizajes Esperados,intermedio,opcion_multiple,¿Qué son los aprendizajes esperados?,Lo que el maestro enseña,"Los conocimientos, habilidades y actitudes que el alumno debe lograr al final del proceso",Los libros de texto,El examen final,b,"Los APRENDIZAJES ESPERADOS describen lo que el estudiante debe saber, saber hacer y saber ser al concluir un proceso educativo. Son la meta de la planeación didáctica.",Conocimientos + Habilidades + Actitudes,true,2026-02-01 17:28:06.464796
237,5,didactica,Secuencia Didáctica,avanzado,opcion_multiple,¿Qué es una secuencia didáctica?,Una lista de temas,"Organización ordenada de actividades de apertura, desarrollo y cierre para lograr aprendizajes",El horario de clases,Un examen,b,"Una SECUENCIA DIDÁCTICA es la organización de actividades de aprendizaje en momentos: apertura (diagnóstico, motivación), desarrollo (construcción) y cierre (síntesis, evaluación).",Apertura → Desarrollo → Cierre,true,2026-02-01 17:28:06.464796
238,5,investigacion,Paradigmas de Investigación,basico,opcion_multiple,¿Cuáles son los paradigmas de investigación educativa?,Solo cuantitativo,"Cuantitativo, cualitativo y mixto",Solo cualitativo,Experimental únicamente,b,"Los tres paradigmas principales son: CUANTITATIVO (medición numérica), CUALITATIVO (comprensión de significados) y MIXTO (combina ambos enfoques).",Cuantitativo + Cualitativo + Mixto,true,2026-02-01 17:28:06.464796
239,5,investigacion,Investigación Cuantitativa,intermedio,opcion_multiple,¿Qué caracteriza a la investigación cuantitativa?,Interpretación de significados,"Medición numérica, análisis estadístico y generalización de resultados",Observación participante,Análisis de narrativas,b,"La investigación CUANTITATIVA se caracteriza por: variables medibles, recolección de datos numéricos, análisis estadístico, hipótesis comprobables y generalización de resultados.",Medición + Estadística + Generalización,true,2026-02-01 17:28:06.464796
240,5,investigacion,Investigación Cualitativa,intermedio,opcion_multiple,¿Qué caracteriza a la investigación cualitativa?,Solo encuestas,Comprensión profunda de fenómenos desde la perspectiva de los participantes,Experimentos controlados,Muestras grandes,b,"La investigación CUALITATIVA busca comprender fenómenos desde la perspectiva de los participantes, usando entrevistas, observación y análisis de significados.",Comprensión profunda de significados,true,2026-02-01 17:28:06.464796
241,5,orientacion,Orientación Educativa,basico,opcion_multiple,¿Qué es la orientación educativa?,Solo elegir carrera,"Proceso de apoyo al estudiante para su desarrollo integral: académico, personal y vocacional",Las tutorías,El servicio social,b,"La ORIENTACIÓN EDUCATIVA es un proceso de apoyo al estudiante que abarca aspectos académicos (rendimiento), personales (autoestima) y vocacionales (elección profesional).",Apoyo integral: académico + personal + vocacional,true,2026-02-01 17:28:06.464796
242,5,orientacion,Diagnóstico Pedagógico,intermedio,opcion_multiple,¿Qué es el diagnóstico pedagógico?,Un examen médico,"Proceso de identificación de necesidades, fortalezas y áreas de oportunidad del educando",El examen de admisión,La calificación final,b,"El DIAGNÓSTICO PEDAGÓGICO identifica las características, necesidades, estilos de aprendizaje, fortalezas y áreas de mejora de los estudiantes para planear intervenciones adecuadas.",Identificación de necesidades del educando,true,2026-02-01 17:28:06.464796
243,5,gestion,Gestión Educativa,intermedio,opcion_multiple,¿Qué es la gestión educativa?,Solo administrar dinero,"Procesos de planeación, organización, dirección y control para optimizar instituciones educativas",Dar clases,Calificar exámenes,b,"La GESTIÓN EDUCATIVA aplica procesos administrativos (planeación, organización, dirección, control) para el logro de objetivos institucionales y la mejora de la calidad educativa.",Procesos administrativos en educación,true,2026-02-01 17:28:06.464796
244,5,gestion,Gestión Estratégica,avanzado,opcion_multiple,¿Qué es la gestión estratégica en educación?,Solo el presupuesto,"Proceso de definir misión, visión, objetivos y estrategias para el desarrollo institucional",El control de asistencia,La selección de libros,b,"La GESTIÓN ESTRATÉGICA implica definir el rumbo institucional: misión (razón de ser), visión (futuro deseado), valores, objetivos estratégicos y planes de acción.",Misión + Visión + Objetivos estratégicos,true,2026-02-01 17:28:06.464796
245,5,comprension,Comprensión Lectora,basico,opcion_multiple,¿Qué es la comprensión lectora?,Leer rápido,"Capacidad de identificar información, interpretar sentido y evaluar contenido de textos",Memorizar textos,Copiar párrafos,b,"La COMPRENSIÓN LECTORA incluye: identificar información explícita, interpretar el sentido global del texto, relacionar ideas y evaluar críticamente el contenido.",Identificar + Interpretar + Evaluar,true,2026-02-01 17:28:06.464796
246,5,comprension,Redacción Indirecta,intermedio,opcion_multiple,¿Qué es la redacción indirecta en el contexto del EGEL?,Escribir un ensayo,Seleccionar la opción que mejor cumple con objetivos comunicativos específicos,Dictado,Copiar textos,b,"La REDACCIÓN INDIRECTA evalúa la capacidad de seleccionar, entre opciones, aquella que cumple mejor con propósitos comunicativos: claridad, coherencia, adecuación al contexto.",Seleccionar opción con mejor comunicación,true,2026-02-01 17:28:06.464796
247,5,curriculo,Currículo Educativo,basico,opcion_multiple,¿Qué es el currículo educativo?,Solo el plan de estudios,"Conjunto de objetivos, contenidos, métodos y criterios de evaluación de un nivel educativo",Los libros de texto,El calendario escolar,b,"El CURRÍCULO es el conjunto estructurado de objetivos, contenidos, metodologías, recursos y criterios de evaluación que guían la formación en un nivel o programa educativo.",Objetivos + Contenidos + Métodos + Evaluación,true,2026-02-01 17:28:06.464796
248,1,curriculo,Currículo Oculto,avanzado,opcion_multiple,¿Qué es el currículo oculto???,El temario secreto,Aprendizajes no explícitos que se transmiten a través de las prácticas escolares,Temas prohibidos,Materias optativas,b,"El CURRÍCULO OCULTO son los aprendizajes implícitos (valores, actitudes, normas) que se transmiten a través del ambiente escolar, relaciones y prácticas, sin estar formalmente escritos.",Aprendizajes implícitos no escritos,true,2026-02-01 17:28:06.464796
